Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
chromatin organization (GO:0006325)	26/142	1.3188417735927499E-13	1.486581961671578E-11	0	0	7.476434792984131	221.72752239920842	RB1;KDM5A;SMARCD1;HDAC2;SMARCB1;HDAC3;SATB1;CHD1;RBBP4;MYC;MYB;HMG20A;SOX9;MTA2;SMARCC1;NPM1;CBX3;ATRX;SAFB;ESR1;HCFC1;SMARCA4;KAT2B;KAT2A;MCM3AP;TOP1
positive regulation of protein phosphorylation (GO:0001934)	42/371	1.8102918088875055E-13	1.9077696459679787E-11	0	0	4.3311122889376845	127.07534630545977	APP;CD40;HDAC3;FMR1;ARAF;PIK3R3;ILK;CIB1;EGFR;TBK1;FXR2;CCND1;ERBB4;ERBB2;ABL1;RIPK1;TNFRSF14;SOX9;HRAS;ACVR1;MAP2K3;PRNP;SMAD4;HSP90AA1;RBPMS;XRCC5;PLK1;BRAF;MIF;CDK9;CD4;RAD50;HAX1;HCLS1;PIN1;CALM3;TAB2;LCP2;RAF1;TP53;CALM2;CD44
transcription, DNA-templated (GO:0006351)	32/221	1.849376594237829E-13	1.9077696459679787E-11	0	0	5.685277685277685	166.6852783587482	CCNT1;THRA;GTF2B;TTF2;GTF2E1;PMF1;GTF2E2;CDC73;TAF1C;HSF1;TRIM24;POLR2E;ELOC;NELFCD;POLR2L;PRMT5;BRF1;NFYA;TAF12;MBD1;TAF10;HIPK3;NFKB1;CDK9;CDK7;COPS2;BCL3;TAF6;TRIP13;MNAT1;TAF4;TP53
peptidyl-serine phosphorylation (GO:0018105)	27/156	1.8511765347623857E-13	1.9077696459679787E-11	0	0	6.98895651122486	204.90072302322	PRKDC;PKD1;IKBKB;TBK1;GRK2;MKNK1;RPS6KA1;MKNK2;RIPK1;PRKACA;MAP4K1;MAP2K2;CSNK1A1;PRKCE;CSNK2A2;PLK1;MAPK14;HIPK3;TGFBR2;HIPK2;RPS6KB1;CDK1;MAPKAPK5;PKN2;TOP1;PKN1;SGK1
positive regulation of intracellular protein transport (GO:0090316)	25/148	2.571826446172441E-12	2.576827219817776E-10	0	0	6.765589676622155	180.54926475331598	HDAC3;YWHAB;HTRA2;CIB1;PIK3R2;PSEN1;UBE2L3;CDH1;ERBB2;ARIH2;RAC2;FLNA;EMD;HRAS;YWHAG;YWHAH;PRNP;SMAD3;JUP;FBXW7;CSNK2A2;YWHAZ;SREBF2;HCLS1;TP53
mRNA splicing, via spliceosome (GO:0000398)	34/274	2.934363837399257E-12	2.860608205810573E-10	0	0	4.760994152046783	126.42596411901275	SF3B3;DHX9;COIL;PNN;SYNCRIP;SNRPD2;U2AF2;PCBP1;TGS1;POLR2E;SNRPD3;POLR2L;SPEN;PRMT5;HSPA8;SCAF11;FUS;NONO;WBP11;LSM5;SNUPN;LSM3;LSM2;HNRNPM;LSM8;SFPQ;SNW1;LSM6;HNRNPUL1;HNRNPA2B1;HNRNPD;SNRPG;STRAP;GEMIN7
nucleotide-excision repair (GO:0006289)	21/105	5.095746622507258E-12	4.836936333522021E-10	0	0	8.281303602058319	215.33554859788495	RFC5;USP7;GPS1;XPA;RPA1;RPA2;COPS7A;BRCA2;RAD23B;COPS4;POLA1;CDK7;COPS6;COPS5;COPS2;UBC;POLR2E;MNAT1;RPS27A;TP53;POLR2L
regulation of gene expression (GO:0010468)	75/1079	1.1984504421620504E-11	1.1084130115073117E-9	0	0	2.597172745690207	65.3121590431487	RB1;APP;CALCOCO1;PIK3CD;CTCF;PIK3CB;BRCA1;RBPJ;BRCA2;UBE2L3;MECP2;YY1;CDH1;MYC;CHEK2;SUFU;KHSRP;MYB;CPNE1;MYBL2;HMG20A;SOX9;HRAS;MED1;PRMT5;MAP2K2;IFNGR1;FBXW7;ATRX;PAX6;SERPINB9;EDF1;MIF;ATP1B1;RUNX3;HCFC1;SAP30;TAPBP;PLSCR1;SFPQ;DDIT3;HCLS1;MAPT;HOXB7;TP53;DNMT1;PIK3R3;PSEN1;NR2C2;ATXN1;PCBP1;STC2;ABL1;MBIP;GSN;SMAD3;NFYA;FUS;VDR;NONO;STAT3;NFATC2;NR1D2;BRAF;MAPK14;ESR1;ACVR2B;NFKB1;CLK1;FUBP1;TADA3;SP3;HNRNPD;PIN1;TCF3
positive regulation of cellular process (GO:0048522)	53/625	1.2949304526545288E-11	1.1677035356812212E-9	0	0	3.165484243524171	79.35862361678217	CDKN1B;FMR1;PTEN;ASH2L;CIB1;IGF1R;MECP2;ZFP36;CAPNS1;CCND1;MYC;C1QBP;RPS6KA1;SOX9;HRAS;FCER1G;PRMT1;TFE3;ACTN4;TNFRSF1B;HCFC1;CDC25B;TGFBR2;TIAM1;HCLS1;STAMBP;MAPT;IL6ST;HDAC2;IL2RG;THBS1;EGFR;GNAI2;EXOSC4;FXR2;SERTAD1;ERBB4;LMNA;HSF1;ERBB2;HES1;STX4;EXOSC2;NPM1;NAP1L1;PA2G4;UBE2A;TJP1;FER;APC;MDM2;EIF4G2;FGFR1
regulation of DNA-templated transcription, initiation (GO:2000142)	16/61	2.2619275147895935E-11	1.9899445233770886E-9	0	0	11.701284958427815	286.8244558608149	MED1;THRA;CDKN2A;PTEN;MED8;MED6;RUNX2;NFKB1;MECP2;MED12;MED14;CCND1;MED31;CDK1;SOX9;TP53
mRNA processing (GO:0006397)	34/300	3.720818274426865E-11	3.19547417044231E-9	0	0	4.289803456008443	103.01745254583724	TCERG1;SF3B3;DHX9;AKAP8L;PNN;SYNCRIP;SNRPD2;U2AF2;PCBP1;POLR2E;SNRPD3;PRKACA;POLR2L;SPEN;HSPA8;SCAF11;FUS;NONO;WBP11;LSM5;LSM3;LSM2;HNRNPM;LSM8;CDK7;SFPQ;SNW1;LSM6;HNRNPUL1;HNRNPA2B1;HNRNPD;SNRPG;GEMIN7;MNAT1
transcription-coupled nucleotide-excision repair (GO:0006283)	17/73	4.248700410480689E-11	3.563967995489266E-9	0	0	10.001825261620832	238.86181930001902	RFC5;USP7;GPS1;XPA;RPA1;RPA2;COPS7A;COPS4;CDK7;COPS6;COPS5;COPS2;UBC;POLR2E;RPS27A;MNAT1;POLR2L
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	40/404	4.759328311535681E-11	3.901567549933909E-9	0	0	3.708206686930091	88.13787829883776	CYFIP2;GRB7;ITSN1;PSEN2;PIK3R3;NEDD9;PIK3R2;PIK3CB;PSEN1;EGFR;ACTB;IGF1R;ERBB4;ERBB2;POLR2E;WASF2;HRAS;AP2M1;POLR2L;ACTR2;HSP90AA1;STAT3;TSC2;MAPK14;COL1A1;HNRNPM;TIAM1;FER;CD4;APC;AXL;RASA1;LCP2;PLCB1;SOS1;CRK;DOCK1;PTPN2;RHOQ;FGFR1
peptidyl-serine modification (GO:0018209)	25/169	5.192294007288044E-11	4.16191210761955E-9	0	0	5.772644406064095	136.7034954814063	PRKDC;PKD1;IKBKB;TBK1;GRK2;MKNK1;RPS6KA1;MKNK2;PRKACA;MAP4K1;CSNK1A1;PRKCE;CSNK2A2;PLK1;MAPK14;HIPK3;TGFBR2;HIPK2;RPS6KB1;CDK1;MAPKAPK5;PKN2;TOP1;PKN1;SGK1
regulation of mRNA stability (GO:0043488)	23/146	8.415425612843088E-11	6.598791344679352E-9	0	0	6.202916194394302	143.89754259133423	NUP214;HSPA8;NPM1;FUS;YWHAB;FMR1;YWHAZ;EXOSC7;EXOSC6;ZFP36;FXR2;XPO1;EXOSC4;PSMA1;KHSRP;UBC;EXOSC8;SERBP1;HNRNPD;PSMF1;TNPO1;RPS27A;EXOSC2
regulation of mRNA catabolic process (GO:0061013)	21/122	1.0131020936336208E-10	7.775019684545682E-9	0	0	6.8813579471154664	158.35954762441654	NUP214;HSPA8;YWHAB;FMR1;YWHAZ;EXOSC7;EXOSC6;ZFP36;FXR2;XPO1;EXOSC4;PSMA1;KHSRP;UBC;EXOSC8;SERBP1;HNRNPD;PSMF1;TNPO1;RPS27A;EXOSC2
positive regulation of transferase activity (GO:0051347)	23/148	1.1163587622737665E-10	8.388970949003073E-9	0	0	6.103036144578313	139.85582535812583	RFC5;HSP90AA1;FBXW7;LMO4;XRCC5;PLK1;DBI;EGFR;IGF1R;UBE2L3;CD4;RAD50;ERBB4;AXL;MYC;ERBB2;HNRNPA2B1;HNRNPD;PIN1;MAPKAPK5;TRIB3;RPS2;FGFR1
positive regulation of intracellular signal transduction (GO:1902533)	47/546	1.1965809987466864E-10	8.808301351998567E-9	0	0	3.195471733412966	73.00496983288258	ITGB1;APP;CD40;HDAC3;PIK3CD;ILK;PIK3R2;BCL10;PIK3CB;THBS1;EGFR;IGF1R;IKBKB;TBK1;BCL2L11;TFG;IRAK1;ERBB4;C1QBP;ERBB2;CPNE1;RAC2;FLNA;RIPK1;SOX9;HRAS;HSP90AA1;EIF2AK2;CFLAR;ACTN4;MIF;ESR1;CD4;HAX1;AXL;DDIT3;TRAF6;DLG5;HCLS1;S100A4;PLXNB1;TRIB3;TAB2;GAPDH;TP53;BIRC2;FGFR1
negative regulation of cellular process (GO:0048523)	48/566	1.2556754276383101E-10	9.05844253498277E-9	0	0	3.146245937612844	71.72867275529698	RB1;LRPAP1;APP;CDKN1B;PTEN;JADE1;HTRA2;CIB1;CTCF;CDC73;RBBP4;ERBB4;MYC;LMNA;RBBP7;HRAS;MEN1;BNIP3L;NPM1;SMAD4;SMAD3;CDKN2A;VDR;NR1H2;EIF2AK2;TSC2;TSC1;MIF;TNFRSF1B;RUNX3;SMARCA4;SKI;KAT2B;PLSCR1;APC;PRKRA;DLG5;IRF1;RASA1;CD9;PLXNB1;TAF6;NF2;RAF1;CRYAB;TP53;FBP1;PTPN2
positive regulation of cytokine production (GO:0001819)	35/335	1.8464497725944036E-10	1.3059106528917672E-8	0	0	3.9154071470415936	87.7544000988054	APP;ITK;CD40;DHX9;PRKDC;PIK3CD;BCL10;BRCA1;TBK1;IRAK1;POLR2E;MBP;RIPK1;TNFRSF14;POLR2L;ANXA1;FCER1G;XRCC5;STAT3;EIF2AK2;IL16;MIF;MAPK14;NFKB1;KAT2A;CD4;IRF3;IRF4;DDIT3;IRF1;TRAF6;POLR3F;PLCB1;IL6ST;GAPDH
positive regulation of cellular protein metabolic process (GO:0032270)	19/102	1.9305904524908594E-10	1.3391614927181788E-8	0	0	7.55734733807023	169.04293449301645	CYFIP2;HSP90AA1;HDAC2;NPM1;FBXW11;PRKDC;FMR1;NR1H2;PLK1;THBS1;NFKBIA;FXR2;EIF6;RPS6KB1;BCL3;ERBB2;HNRNPD;EIF3E;OGT
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	14/51	2.085853063459974E-10	1.4010772930723327E-8	0	0	12.41530004580852	276.74539370695936	MOAP1;PRKDC;HTRA2;BRCA1;TNFRSF1B;HIPK2;CASP9;BAG6;BCL2L11;SNW1;CHEK2;BCL3;ABL1;TP53
mitotic cell cycle phase transition (GO:0044772)	27/209	2.09753739467441E-10	1.4010772930723327E-8	0	0	4.94008417925229	110.09020543804573	RB1;CDKN1B;DCTN2;EPS8;CCND1;CHEK2;MYC;PRKACA;YWHAG;CDK5RAP2;SKP1;ACVR1;HSP90AA1;CDKN2A;FBXW11;TUBB;PLK1;TPD52L1;CDC25B;CDK7;MELK;RPS6KB1;CENPJ;CDK1;PLCB1;MNAT1;CDK14
regulation of cell migration (GO:0030334)	39/408	2.373478814795287E-10	1.5565705609030183E-8	0	0	3.559263256349378	78.87859200009487	ITGB1;GRB7;ZMYND8;PTEN;PIK3CD;PIK3R3;NEDD9;CIB1;THBS1;EGFR;IGF1R;PARD6B;CDH1;ERBB4;LMNA;FLNA;STX4;HRAS;MAP4K4;SPAG9;ACVR1;ANXA1;IGFBP5;LMO4;STAT3;ACTN4;MIF;COL1A1;TJP1;TIAM1;CEACAM1;FER;APC;DLG5;NUMB;PLXNB1;NF2;SGK1;VCL
negative regulation of gene expression (GO:0010629)	34/322	2.542911134922844E-10	1.637907225654768E-8	0	0	3.9575536062378167	87.43241684534469	RB1;APP;GRB7;DNMT1;FMR1;PSEN1;HDAC9;MECP2;YY1;SYNCRIP;ZFP36;FXR2;RBBP4;STC2;CPNE1;RBBP7;HRAS;MAP2K2;IGFBP5;FBXW7;VDR;EIF2AK2;TSC1;MIF;PPHLN1;LSM5;ESR1;NFKB1;LSM2;KAT2B;LSM6;NCL;MAPT;GAPDH
stress-activated MAPK cascade (GO:0051403)	15/62	3.3413104574970343E-10	2.1144047052968076E-8	0	0	10.484232200267313	228.7605770826116	MAP2K3;FBXW11;GPS1;MAPK14;NFKB1;IKBKB;MAPK10;ZFP36;IRAK1;TRAF6;UBC;TAB2;RPS27A;MAP3K5;SKP1
chromosome organization (GO:0051276)	19/106	3.850191069387558E-10	2.3944205495311934E-8	0	0	7.208389822182926	156.2615149966567	TOP2A;HDAC2;HDAC3;SATB1;GPS1;XPA;COPS7A;SAFB;RAD23B;SMARCA4;COPS4;COPS6;COPS5;MYC;COPS2;UBC;ABL1;HMG20A;RPS27A
mRNA metabolic process (GO:0016071)	18/95	4.3375587137486234E-10	2.651792250930726E-8	0	0	7.706706263020256	166.14532944758355	TCERG1;SCAF11;NONO;AKAP8L;LSM5;HIPK3;LSM3;LSM2;ZFP36;SFPQ;LSM6;U2AF2;HSF1;HNRNPA2B1;SNRPG;SNRPD3;PRKACA;TP53
nucleotide-excision repair, DNA damage recognition (GO:0000715)	10/23	4.703702469842116E-10	2.8277091347867523E-8	0	0	25.1010101010101	539.1069688376879	COPS4;COPS6;COPS5;GPS1;COPS2;UBC;XPA;COPS7A;RPS27A;RAD23B
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	15/64	5.416928706381107E-10	3.203092105560107E-8	0	0	10.05526489033644	214.54236883629247	MED1;CDKN2A;PTEN;MED8;MED6;RUNX2;NFKB1;MECP2;MED12;MED14;CCND1;MED31;CDK1;SOX9;TP53
cellular response to organic substance (GO:0071310)	20/123	8.077262421811993E-10	4.699142831528365E-8	0	0	6.414749301768852	134.3043098642413	ACVR1;STAT5B;SMAD3;IGFBP5;STAT3;HTRA2;CIB1;PTPN13;ACVR2B;TGFBR2;CDK9;TBK1;HAX1;RPS6KB1;KHSRP;TRAF6;ERBB2;HCLS1;EMD;PTPN2
Fc-epsilon receptor signaling pathway (GO:0038095)	19/111	8.718202606208249E-10	4.991516952475104E-8	0	0	6.814864362690449	142.16105440145034	ITK;FCER1G;FBXW11;NFATC2;PIK3R2;BCL10;PIK3CB;NFKB1;IKBKB;MAPK10;FER;PSMA1;TRAF6;TAB2;LCP2;PLCG1;PSMF1;SOS1;SKP1
RNA processing (GO:0006396)	24/179	9.93842817150721E-10	5.601236002285392E-8	0	0	5.136640711902113	106.47969598658833	TCERG1;SF3B3;RBPMS;SCAF11;FUS;NONO;PABPC4;AKAP8L;LSM5;LSM3;MRPL44;SYNCRIP;SFPQ;ATXN1;LSM6;SNRPD2;HNRNPUL1;U2AF2;KHSRP;HNRNPA2B1;SNRPG;HNRNPD;SNRPD3;PRKACA
Fc receptor signaling pathway (GO:0038093)	19/112	1.0208254340917293E-9	5.664795908875181E-8	0	0	6.741237018656373	139.56149946940428	ITK;FCER1G;FBXW11;NFATC2;PIK3R2;BCL10;PIK3CB;NFKB1;IKBKB;MAPK10;FER;PSMA1;TRAF6;TAB2;LCP2;PLCG1;PSMF1;SOS1;SKP1
DNA metabolic process (GO:0006259)	30/277	1.5977805510938577E-9	8.732112799690218E-8	0	0	4.05189803777737	82.06977791283134	TOP2A;FEN1;DNMT1;SMARCB1;RIF1;PRKDC;XPA;BRCA1;WRN;KAT5;UBC;RPS27A;MEN1;RFC5;NPM1;USP7;XRCC5;RPA1;RPA2;UBE2A;RAD52;POLA1;RAD50;CDK1;MCM5;MCM6;TOP1;MNAT1;ASF1A;RAD9A
DNA repair (GO:0006281)	31/298	2.2802333597867865E-9	1.227582347574767E-7	0	0	3.87603845977868	77.12924298640597	MDC1;FEN1;PRKDC;XPA;CIB1;BRCA1;BRCA2;WRN;KAT5;CHEK2;UBC;ABL1;RPS27A;MEN1;PIAS4;RFC5;NPM1;XRCC5;RPA1;RPA2;UBE2A;RAD23B;RAD52;POLA1;RAD50;CDK1;TRIP13;MNAT1;TP53;ASF1A;RAD9A
cellular response to growth factor stimulus (GO:0071363)	22/158	2.4157039458400263E-9	1.2813888430360258E-7	0	0	5.353244390539721	106.21519464819515	ACVR1;MAP2K3;MED1;STAT5B;SMAD4;SMAD3;ANXA1;HTRA2;CIB1;MAPK14;ACVR2B;RUNX2;EGFR;TGFBR2;ZFP36;RPS6KB1;ERBB2;SOX9;PLCG1;MAPT;EMD;CD44
cell cycle G2/M phase transition (GO:0044839)	20/131	2.5264889530334852E-9	1.3207312541437365E-7	0	0	5.94995680612119	117.78793473386149	HSP90AA1;DCTN2;FBXW11;TUBB;PLK1;AKAP8L;TPD52L1;CDC25B;CDK7;MELK;CHEK2;CENPJ;CDK1;PRKACA;MNAT1;PLCB1;CDK14;YWHAG;CDK5RAP2;SKP1
protein-containing complex assembly (GO:0065003)	29/267	2.8050743935584806E-9	1.4454147625093486E-7	0	0	4.059788089148703	79.9446803391332	CD40;DHX9;ASH2L;KLHL12;CDC73;GOLGA2;PARD6B;KAT5;TFG;MYC;HSF1;RIPK1;HES1;SOX9;AP2M1;SKP1;MEN1;NSF;CSNK1A1;PDE4DIP;TRAF1;SMARCA4;TAPBP;TIAM1;APC;MDM2;TUBGCP4;MNAT1;TP53
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	28/251	2.897416024309624E-9	1.4719689577020863E-7	0	0	4.179465620328849	82.1659808586329	SF3B3;DHX9;PNN;SYNCRIP;SNRPD2;U2AF2;PCBP1;POLR2E;SNRPD3;POLR2L;SPEN;HSPA8;FUS;NONO;WBP11;LSM5;LSM3;LSM2;HNRNPM;LSM8;SFPQ;SNW1;LSM6;HNRNPUL1;HNRNPA2B1;HNRNPD;SNRPG;GEMIN7
positive regulation of phosphorylation (GO:0042327)	28/253	3.4637365583087315E-9	1.735235800808277E-7	0	0	4.141882716049382	80.68767714458802	APP;CD40;HDAC3;FMR1;PIK3R3;ILK;CIB1;BCL10;PSEN1;THBS1;EGFR;IGF1R;FXR2;CCND1;ERBB4;ERBB2;ABL1;RIPK1;SOX9;HRAS;HSP90AA1;LMO4;MIF;CD4;RAD50;AXL;PIN1;FGFR1
regulation of translation (GO:0006417)	23/178	4.590651375156183E-9	2.2682848644093633E-7	0	0	4.914141358058964	94.34779854721323	APP;GRB7;NPM1;IGFBP5;DHX9;PRKDC;FMR1;EIF2AK2;TSC1;THBS1;SYNCRIP;FXR2;EIF6;RPS6KB1;NCL;RPS6KA1;BCL3;ERBB2;HNRNPD;MAPKAPK5;EIF3E;GAPDH;EIF4G2
negative regulation of cell population proliferation (GO:0008285)	35/379	4.984511427110205E-9	2.4296125294035823E-7	0	0	3.4067315159194016	65.1262494412281	APP;CDKN1B;PTEN;CIB1;CTCF;CDC73;RBBP4;ERBB4;MYC;LMNA;HES1;SOX9;B2M;EMD;HRAS;MEN1;NPM1;IGFBP5;CDKN2A;VDR;EIF2AK2;TSC2;TSC1;RUNX3;SKI;KAT2B;APC;PRKRA;DLG5;IRF1;PLXNB1;NF2;RAF1;TP53;PTPN2
positive regulation of apoptotic process (GO:0043065)	31/310	5.89144041903002E-9	2.8333900788588375E-7	0	0	3.7070001939111887	70.2467837004846	TOP2A;ITGB1;ITSN1;PSEN2;HTT;HTRA2;BCL10;PSEN1;CASP9;BCL2L11;C1QBP;MCF2L;UBC;ABL1;RIPK1;RPS27A;MAP3K5;ARHGEF11;BNIP3L;MOAP1;PRNP;TPD52L1;BACE1;TIAM1;MELK;APC;DDIT3;TRAF6;SOS1;TP53;SQSTM1
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	17/100	7.499100304419464E-9	3.559112473426448E-7	0	0	6.7387984647277355	126.07269505553704	SMAD2;SMAD4;SMAD3;SMURF2;THBS1;TGFBR2;HIPK2;SKI;SNW1;GIPC1;UBC;PIN1;STRAP;RPS27A;SKIL;MEN1;SNX6
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	21/155	9.170676355885724E-9	4.295925924114261E-7	0	0	5.177824428458052	95.82731598611784	APP;CD40;NPM1;DHX9;STAT3;EIF2AK2;CIB1;BCL10;TRAF1;CFLAR;NFKB1;NFKBIA;IKBKB;FER;IRAK1;TRAF6;UBC;RIPK1;TAB2;TRIM37;RPS27A
regulation of protein phosphorylation (GO:0001932)	28/266	1.0553455105834464E-8	4.880296482916015E-7	0	0	3.9129901960784315	71.86915737271391	APP;CD40;HDAC3;PRKDC;FMR1;AKAP8L;PTEN;PIK3R3;ILK;CIB1;EGFR;FXR2;CCND1;ERBB4;ERBB2;ABL1;RIPK1;SOX9;HRAS;MEN1;PRNP;NPM1;HSP90AA1;PTPN13;FER;CD4;PIN1;ATF3
G2/M transition of mitotic cell cycle (GO:0000086)	19/130	1.3228131021144205E-8	6.039730201679386E-7	0	0	5.642796642796643	102.36552324654212	HSP90AA1;DCTN2;FBXW11;TUBB;PLK1;TPD52L1;CDC25B;CDK7;MELK;CHEK2;CENPJ;CDK1;PRKACA;MNAT1;PLCB1;CDK14;YWHAG;CDK5RAP2;SKP1
positive regulation of cell migration (GO:0030335)	28/269	1.3500069608438798E-8	6.086843884704842E-7	0	0	3.8636756569847854	70.01200904533911	ITGB1;GRB7;PIK3R3;NEDD9;PIK3CD;CIB1;THBS1;EGFR;IGF1R;C1QBP;STX4;SOX9;PLCG1;HRAS;MAP4K4;ACVR1;SPAG9;SMURF2;PRKCE;STAT3;ACTN4;COL1A1;TJP1;TIAM1;FER;APC;NUMB;DOCK1
regulation of protein binding (GO:0043393)	18/118	1.604653191057228E-8	7.068294706778865E-7	0	0	5.927098976109215	106.37822751144614	APP;LRPAP1;SNAPIN;EPB41;PLK1;PSEN1;PKD1;ACTB;HIPK2;PPP1CA;GOLGA2;TIAM1;PIN1;TRIB3;PRKACA;B2M;CRK;MEN1
regulation of JNK cascade (GO:0046328)	17/105	1.6068759799164597E-8	7.068294706778865E-7	0	0	6.354266687316091	114.03614073241538	APP;HDAC3;TRAF1;TPD52L1;EGFR;IGF1R;HIPK2;COPS5;TRAF6;MBIP;RIPK1;PLCB1;ZMYND11;HRAS;MAP3K5;MEN1;MAP4K4
response to gamma radiation (GO:0010332)	9/24	1.716441582123809E-8	7.459282875566964E-7	0	0	19.543865546218488	349.4526698695822	WRN;XRCC5;MYC;HSF1;MDM2;CRYAB;HRAS;TP53;MEN1
small GTPase mediated signal transduction (GO:0007264)	17/106	1.8609671755030317E-8	7.991081669094566E-7	0	0	6.282545029956166	111.82669053605301	RB1;DNMT1;RGS19;CDKN2A;ARL3;SIAH2;MAPK14;BCR;TIAM1;RASSF1;NRAS;RIT1;GNB1;MAPKAPK5;SOS1;TP53;HRAS
Ras protein signal transduction (GO:0007265)	19/142	5.712988788095223E-8	2.4243235951364083E-6	0	0	5.08911125008686	84.87588407576254	RB1;ARHGEF11;DNMT1;CDKN2A;ARHGAP5;MAPK14;EPS8;TIAM1;RASSF1;NRAS;RIT1;ABI2;CFL1;GNB1;RAC2;MAPKAPK5;SOS1;TP53;HRAS
protein-DNA complex assembly (GO:0065004)	19/143	6.405979468891777E-8	2.675890116894374E-6	0	0	5.047808105872622	83.60911160727709	NPM1;ATRX;XPA;RPA1;RPA2;NAP1L1;RAD23B;NAP1L4;CDK7;PSMA1;UBC;TCF4;MCM5;SOX9;PSMF1;MCM6;MNAT1;RPS27A;ASF1A
regulation of type I interferon production (GO:0032479)	15/89	6.454184645683685E-8	2.675890116894374E-6	0	0	6.649612260817694	110.09066168291517	DHX9;PRKDC;XRCC5;NFKB1;POLA1;TBK1;IRF3;IRAK1;IRF1;POLR2E;POLR3F;UFD1;PIN1;GAPDH;POLR2L
intrinsic apoptotic signaling pathway (GO:0097193)	16/102	6.721784033080789E-8	2.7551676144684553E-6	0	0	6.109792754311027	100.90522611666451	MOAP1;PRKDC;HTRA2;BRCA1;TNFRSF1B;HIPK2;BAG6;CASP9;BCL2L11;CHEK2;DDIT3;C1QBP;ABL1;TRIB3;TP53;MAP3K5
regulation of protein kinase B signaling (GO:0051896)	23/207	8.096197579049424E-8	3.2812342323181203E-6	0	0	4.133390705679862	67.49531992180451	ITGB1;HSP90AA1;PTEN;TSC2;PIK3CD;PIK3R2;CIB1;PIK3CB;ESR1;THBS1;EGFR;IGF1R;HAX1;AXL;ERBB4;DDIT3;C1QBP;ERBB2;CPNE1;RAC2;HCLS1;TRIB3;FGFR1
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	12/56	8.559116141980561E-8	3.393968653839176E-6	0	0	8.915233415233415	145.0836897236944	YWHAB;FBXW7;CSNK2A2;ARIH2;RAC2;HTRA2;YWHAZ;TP53;YWHAG;SREBF2;UBE2L3;YWHAH
positive regulation of cell differentiation (GO:0045597)	26/258	8.562549140542419E-8	3.393968653839176E-6	0	0	3.7157260470110964	60.46706077531317	ZFP36;SIN3A;RPS6KA1;CPNE1;CTNNA1;ABL1;SOX9;ACVR1;SMAD2;SPAG9;SMAD4;SMAD3;PA2G4;MAPK14;ACVR2B;RUNX2;NFKB1;TGFBR2;COL1A1;TIAM1;CEACAM1;TCF4;TCF3;PLCB1;IL6ST;FGFR1
positive regulation of nucleocytoplasmic transport (GO:0046824)	11/46	8.885368734566075E-8	3.483644024519547E-6	0	0	10.2611900746808	166.60350164707208	HDAC3;SMAD3;JUP;DHX9;CDH1;FLNA;HCLS1;PIK3R2;PSEN1;EMD;TP53
regulation of cellular response to stress (GO:0080135)	17/118	9.519911510295785E-8	3.692292561036225E-6	0	0	5.53266314706428	89.44819828724444	NUP214;HSPA8;POM121;HSP90AA1;NPM1;RPA1;RPA2;CASP9;HSPH1;BAG1;HSF1;ABL1;NUP98;MAPT;CRYAB;CAMK2G;ATF3
regulation of cellular macromolecule biosynthetic process (GO:2000112)	37/468	1.0838007707272164E-7	4.158797212779861E-6	0	0	2.8714036099960305	46.05048443071398	RB1;APP;EHMT2;BRCA2;NR2C2;UBE2L3;ATXN1;CHEK2;SUFU;MYB;ABL1;HMG20A;MYBL2;PRMT5;NFYA;FUS;NONO;STAT3;ATRX;NFATC2;NR1D2;EDF1;TSC1;RUNX3;ESR1;ACVR2B;HCFC1;SAP30;SFPQ;DDIT3;SP3;HNRNPD;HCLS1;MAPKAPK5;TCF3;HOXB7;TP53
regulation of nucleic acid-templated transcription (GO:1903506)	35/430	1.1910422475026752E-7	4.504917216591744E-6	0	0	2.958933060443594	47.17505948910062	RB1;BRCA2;NR2C2;UBE2L3;ATXN1;CHEK2;SUFU;MYB;ABL1;HMG20A;MYBL2;PRMT5;NFYA;FUS;NONO;STAT3;ATRX;NFATC2;NR1D2;EDF1;ACTN4;RUNX3;ESR1;ACVR2B;HCFC1;SAP30;SFPQ;DDIT3;COPS2;SP3;HNRNPD;HCLS1;TCF3;HOXB7;TP53
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	18/134	1.19897990793681E-7	4.504917216591744E-6	0	0	5.105331293397669	81.36174793641011	ACVR1;PRNP;PTPN1;CD40;STAT3;NEDD9;MIF;SOCS3;HAX1;ERBB4;ABL1;UNC119;HCLS1;TNFRSF14;HES1;IL6ST;TP53;CD44
double-strand break repair (GO:0006302)	20/164	1.2310304560734691E-7	4.5776565516051575E-6	0	0	4.578576864535768	72.84627537661625	PIAS4;MDC1;FEN1;RIF1;PRKDC;XRCC5;RPA1;RPA2;CIB1;BRCA1;BRCA2;YY1;RAD52;POLA1;SFPQ;WRN;RAD50;KAT5;CHEK2;TRIP13
