Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
protein stabilization (GO:0050821)	23/179	7.216513717821371E-10	5.9193453770429804E-8	0	0	5.450891541408783	114.73842680442375	CCT3;USP7;HIP1;FBXW7;PTEN;TSC1;ATP1B1;CLU;HCFC1;SMAD7;TNIP2;CDC37;BAG1;EP300;DVL3;PFN1;CCT7;CRYAB;GAPDH;HSPA1B;PFN2;HSPA1A;TAF1
positive regulation of protein phosphorylation (GO:0001934)	34/371	7.404469761687212E-10	5.925381777584328E-8	0	0	3.7745968514636457	79.35624506468145	APP;HDAC3;CD81;PIK3R3;ARRB1;TXN;EGFR;CCND3;CCND2;AKT2;ABL1;DVL3;SNX9;TNFRSF14;JAK2;HRAS;PAK2;LYN;RALBP1;RBPMS;RIPK2;TNK2;AKTIP;PLK1;AXIN1;TGFBR1;CDK9;RAP2A;DAB2;CD4;PTPRC;KRAS;CD44;PFN2
Fc-epsilon receptor signaling pathway (GO:0038095)	18/111	1.182128675385753E-9	9.234676628430131E-8	0	0	7.110975087225317	146.17284167033668	LYN;SHC1;CUL1;PIK3R2;FOS;GAB2;IKBKB;MAPK10;PPP3R1;PSMA3;PSMD4;TRAF6;PSMC2;PSMF1;BTRC;MAP2K7;SOS1;PAK2
positive regulation of proteasomal protein catabolic process (GO:1901800)	16/86	1.2341991784186232E-9	9.417226754398844E-8	0	0	8.375911423170402	171.8137603250352	GSK3B;FBXW7;PLK1;RAD23A;CLU;SMAD7;ATXN3;DAB2;RNF19A;SUMO2;PSMC2;MDM2;STUB1;HSPA1B;HSPA1A;TAF1
Fc receptor signaling pathway (GO:0038093)	18/112	1.3734131153910203E-9	1.0241291889995312E-7	0	0	7.034963058662037	143.55522310820265	LYN;SHC1;CUL1;PIK3R2;FOS;GAB2;IKBKB;MAPK10;PPP3R1;PSMA3;PSMD4;TRAF6;PSMC2;PSMF1;BTRC;MAP2K7;SOS1;PAK2
Ras protein signal transduction (GO:0007265)	20/142	1.8477610371167209E-9	1.3472231028399913E-7	0	0	6.036846213895394	121.39669833018553	ARHGEF11;ROCK1;SHC1;CDKN2A;ARHGAP1;ARHGAP5;RAP1B;CCNA2;GNA13;TIAM1;CNKSR1;RAP2A;NRAS;RIT1;TRIM28;CFL1;KRAS;SOS1;HRAS;KPNB1
intrinsic apoptotic signaling pathway (GO:0097193)	17/102	2.214581307397435E-9	1.5459662275682944E-7	0	0	7.337121212121212	146.21563711581052	DDX5;BAD;CUL3;CUL1;ITPR1;HTRA2;TNFRSF1B;PML;CASP9;CUL4A;IFI16;DDIT3;C1QBP;ABL1;TP53BP2;CASP2;ATM
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	17/102	2.214581307397435E-9	1.5459662275682944E-7	0	0	7.337121212121212	146.21563711581052	GSK3B;USP7;PLK1;RAD23A;CLU;SMAD7;DAB2;XPO1;RNF19A;SUMO2;MDM2;STUB1;OGT;UBQLN4;HSPA1B;HSPA1A;TAF1
mitotic cell cycle phase transition (GO:0044772)	24/209	3.0798200050340506E-9	2.105185299274317E-7	0	0	4.79825699019557	94.03813427756346	KHDRBS1;CDKN2A;MAX;TUBB;CUL3;PLK1;CUL1;TPD52L1;TUBA4A;DNM2;CCNA2;CUL4A;CCND3;TUBA1A;CCND2;CDK6;RCC1;CHMP4B;BTRC;SKP2;CDK14;OPTN;CDK5RAP2;PAFAH1B1
regulation of protein binding (GO:0043393)	18/118	3.263380239007275E-9	2.1310436340845228E-7	0	0	6.610815939278937	129.17866403745913	APP;GSK3B;HDAC5;TCF7L2;SNAPIN;ROCK1;RIPK2;AKTIP;PLK1;ADD1;AURKB;FKBP1A;TIAM1;DAB2;B2M;CRK;RAN;TAF1
positive regulation of cellular process (GO:0048522)	45/625	3.3098522818460003E-9	2.1310436340845228E-7	0	0	2.9288793103448274	57.190358477629225	NUMA1;SHC1;CD81;CUL3;FAF1;PTEN;ASH2L;IRS2;EGFR;IGF1R;CDC42;RPS6KA3;CCND2;SERTAD1;AKT2;C1QBP;EXOSC9;RPS6KA1;CHEK1;STX4;HES1;HRAS;EXOSC2;LYN;NPM1;RIPK2;TFE3;FN1;RAB27A;RAD23A;NAP1L1;CDC6;GAB2;TNFRSF1B;TGFBR1;HCFC1;TGFBR2;TIAM1;MDM2;ATM;KRAS;MAPT;CD47;EIF4G2;FGFR1
ubiquitin-dependent protein catabolic process (GO:0006511)	32/354	3.312503058162471E-9	2.1310436340845228E-7	0	0	3.706464228203359	72.37079605971033	FAF1;CUL3;UBE2D3;TNFAIP3;UBE2L6;ARRB1;AURKB;ATXN3;MTA1;PSMD4;RNF19A;PSMF1;ELOC;BTRC;SKP2;UBQLN4;FBXW7;PLK1;WWP2;RAD23A;PML;CUL4A;COPS3;RNF126;PSMA3;DDIT3;PSMC2;MDM2;STUB1;KBTBD7;NFE2L2;TAF1
nucleotide-excision repair (GO:0006289)	17/105	3.507913476730649E-9	2.2133584840679344E-7	0	0	7.085894455922865	137.9499252539465	USP7;PCNA;PARP1;XPA;XPC;RAD23A;CUL4A;ATXN3;COPS3;COPS5;ERCC3;COPS2;POLR2C;EP300;ERCC5;RPS27A;UBA52
positive regulation of intracellular protein transport (GO:0090316)	20/148	3.856185701184324E-9	2.3871972236954275E-7	0	0	5.752083333333333	111.43848862865032	GSK3B;TCF7L2;HDAC3;CD81;FBXW7;BAD;UBE2D3;HTRA2;PIK3R2;YWHAZ;PPP3R1;TRIM28;YWHAQ;TFDP2;CDH1;AKT2;UBR5;TP53BP2;HRAS;RAN
RNA processing (GO:0006396)	22/179	3.943829673529717E-9	2.396241696083519E-7	0	0	5.170513085944636	100.05518603106295	DDX17;SF3B3;RBPMS;LSM1;HNRNPU;U2AF1;LSM5;NOL3;LSM4;HNRNPL;SYNCRIP;SFPQ;HNRNPK;SON;SNRPD2;DDX39B;HNRNPUL1;KHSRP;XRN2;HNRNPD;SRSF4;HNRNPC
nucleotide-excision repair, DNA damage recognition (GO:0000715)	9/23	4.509970293234047E-9	2.690402278563802E-7	0	0	23.316764392324092	448.0776847111603	CUL4A;COPS3;COPS5;PARP1;COPS2;XPA;XPC;RPS27A;UBA52
negative regulation of cellular process (GO:0048523)	42/566	4.709446851128705E-9	2.7513886586211905E-7	0	0	3.0166406143292916	57.84014820160555	APP;TES;CTBP2;PTEN;JADE1;HTRA2;FBLN1;ING1;CLU;ING4;ING5;TP53BP2;LPXN;RBBP7;JAK2;HRAS;NCK1;LYN;TFAP2A;BNIP3L;KLF11;NPM1;CDKN2A;VDR;EIF2AK2;CASK;TSC1;CDC6;TNFRSF1B;RUNX3;PML;CDK6;BCL6;DNAJA3;DLG5;ABI1;CHMP4B;TAF6;CRYAB;FBP1;HSPA1B;HSPA1A
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	30/321	4.779919339878326E-9	2.7513886586211905E-7	0	0	3.8362526273646282	73.49815859308255	FAF1;CUL3;UBE2D3;CUL1;ARRB1;AURKB;ATXN3;MTA1;PSMD4;PSMF1;BTRC;SKP2;RPS27A;HSPA5;FBXW7;PLK1;WWP2;RAD23A;PML;CUL4A;RNF126;PSMA3;DDIT3;PSMC2;MDM2;STUB1;KBTBD7;UBA52;NFE2L2;TAF1
MAPK cascade (GO:0000165)	29/303	5.050074300649675E-9	2.856774789729584E-7	0	0	3.934313642279183	75.16058835203424	SHC1;CUL3;CUL1;PEBP1;PIK3R2;IRS2;EGFR;IKBKB;NRAS;PSMD4;PSMF1;BTRC;JAK2;RPS27A;MAP2K7;HRAS;SPTAN1;MEF2A;MAP2K2;PSMA3;PTPRA;TNIP2;PSMC2;MAPKAPK2;KRAS;KBTBD7;SOS1;UBA52;FGFR1
regulation of protein ubiquitination (GO:0031396)	17/109	6.315367564533049E-9	3.51198660664965E-7	0	0	6.776412220026351	127.94055928174271	HDAC3;FBXW7;USP4;RIPK2;CUL3;AXIN1;TNFAIP3;ARRB1;TGFBR1;SMAD7;DNAJA1;FKBP1A;TRAF6;STUB1;OGT;HSPA1B;HSPA1A
insulin receptor signaling pathway (GO:0008286)	14/73	8.90810216489042E-9	4.871247200500912E-7	0	0	8.667496568674391	160.66335667870223	GSK3B;GRB7;SHC1;GAB1;PIK3R3;IRS2;PIK3R2;FOXO1;IGF1R;AKT2;GRB10;SOS1;RHOQ;APPL1
mRNA splicing, via spliceosome (GO:0000398)	27/274	9.226195399295355E-9	4.962483131981649E-7	0	0	4.053397527081738	74.99279563782879	DDX5;SF3B3;YTHDC1;HNRNPU;U2AF1;SYNCRIP;SNRPD2;SNRNP70;POLR2C;TGS1;MTREX;HNRNPA1;DDX17;LSM5;GTF2F2;LSM4;SNUPN;HNRNPL;SFPQ;HNRNPK;SNW1;DDX39B;HNRNPUL1;HNRNPD;SRSF3;SRSF4;HNRNPC
stress-activated MAPK cascade (GO:0051403)	13/62	9.701706669352788E-9	5.134080577765565E-7	0	0	9.677689120761086	178.56269377958154	RIPK2;CUL1;GPS2;IKBKB;MAPK10;IRAK1;TNIP2;TRAF6;BTRC;MAP2K7;RPS27A;UBA52;ARHGEF6
proteasomal protein catabolic process (GO:0010498)	23/205	1.0269639595587919E-8	5.348363097321264E-7	0	0	4.665898277967243	85.82487776539138	FBXW7;FAF1;CUL3;UBE2D3;WWP2;ARRB1;RAD23A;PML;CUL4A;ATXN3;RNF126;PSMA3;MTA1;PSMD4;DDIT3;PSMC2;MDM2;STUB1;PSMF1;BTRC;SKP2;KBTBD7;NFE2L2
regulation of spindle assembly (GO:0090169)	9/25	1.0739134052732366E-8	5.505484191721077E-7	0	0	20.40006996268657	374.3284599101307	PDCD6IP;NUMA1;CHMP1B;PLK1;HNRNPU;CHMP3;CHMP4B;HSPA1B;HSPA1A
regulation of mitotic spindle assembly (GO:1901673)	8/19	1.6756525248412598E-8	8.458178360006421E-7	0	0	26.333502624005416	471.4876206977723	PDCD6IP;CHMP1B;PLK1;HNRNPU;CHMP3;CHMP4B;HSPA1B;HSPA1A
regulation of mitotic spindle organization (GO:0060236)	10/35	2.0675030441066217E-8	1.0277996193505797E-6	0	0	14.527102803738318	257.0474834938592	PDCD6IP;NUMA1;CHMP1B;CLTC;PLK1;HNRNPU;CHMP3;CHMP4B;HSPA1B;HSPA1A
regulation of cellular response to stress (GO:0080135)	17/118	2.1558804092501585E-8	1.0557378541417567E-6	0	0	6.169704470447044	108.9105944029403	RANBP2;GSK3B;POM121;NPM1;CASP9;DNAJB1;DNAJC7;MAPKAPK2;BAG1;ABL1;EP300;ATM;NUP98;MAPT;CRYAB;HSPA1B;HSPA1A
apoptotic process (GO:0006915)	24/231	2.2307033615840886E-8	1.0763143719643228E-6	0	0	4.283401485437704	75.4665256694566	CYFIP2;APP;HIP1;PARP1;BAD;JADE1;TNFRSF10A;FOXO1;AKAP1;TGFBR2;ING4;NFKBIA;CASP9;ERCC3;CASP10;CHEK1;MDM2;EP300;CASP2;JAK2;OGT;GAPDH;ARHGEF6;PAK4
RNA metabolic process (GO:0016070)	18/133	2.2649102016121634E-8	1.076981213259349E-6	0	0	5.744080521409125	101.11388593967115	DDX17;RBFOX2;RBPMS;LSM1;HNRNPU;GTF2F2;SND1;HNRNPL;SYNCRIP;HNRNPK;DDX39B;HNRNPUL1;POLR2C;XRN2;HNRNPD;MTREX;HNRNPC;HNRNPA1
regulation of JNK cascade (GO:0046328)	16/105	2.4801925049305244E-8	1.1625016583824358E-6	0	0	6.58133854421104	115.25466827745304	APP;HDAC3;AXIN1;GPS2;TPD52L1;EGFR;IGF1R;PER1;RAP2A;COPS5;NCOR1;TRAF3;TRAF6;MBIP;ZMYND11;HRAS
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	14/79	2.580428189334653E-8	1.1758867901676384E-6	0	0	7.864986237867594	137.42274476130765	GSK3B;PLK1;RAD23A;CLU;SMAD7;DAB2;RNF19A;SUMO2;MDM2;STUB1;HSPA1B;HSPA1A;NFE2L2;TAF1
regulation of cellular response to heat (GO:1900034)	14/79	2.580428189334653E-8	1.1758867901676384E-6	0	0	7.864986237867594	137.42274476130765	RANBP2;GSK3B;POM121;DNAJB1;DNAJC7;MAPKAPK2;BAG1;EP300;ATM;MAPT;NUP98;CRYAB;HSPA1B;HSPA1A
chromosome organization (GO:0051276)	16/106	2.8486913694403282E-8	1.2803501894703723E-6	0	0	6.507876496534341	113.06668149538801	TOP2B;HDAC5;TCF7L2;HDAC3;PARP1;SATB1;XPA;XPC;SAFB;CUL4A;COPS3;COPS5;COPS2;ABL1;RPS27A;UBA52
positive regulation of protein binding (GO:0032092)	12/58	4.230925850290403E-8	1.8759010425409206E-6	0	0	9.49946977730647	161.28446676952277	FKBP1A;APP;GSK3B;TIAM1;TCF7L2;RIPK2;AKTIP;ABL1;B2M;ADD1;RAN;TAF1
DNA metabolic process (GO:0006259)	26/277	4.69684119660245E-8	2.054711462140352E-6	0	0	3.8328689097175843	64.67502717674618	TOP2B;PCNA;TRRAP;XPA;XPC;TRIM28;CHEK1;ORC2;RBBP8;TOPBP1;RPS27A;BARD1;UPF1;TCF7L2;NPM1;USP7;PARP1;CDC6;TERF1;ERCC3;APEX1;ATM;MCM5;ERCC5;UBA52;RAN
nucleic acid metabolic process (GO:0090304)	13/71	5.422980573239104E-8	2.3411577974733553E-6	0	0	8.172186932849364	136.7209747075074	RBFOX2;LSM1;HNRNPU;GTF2F2;HNRNPL;HNRNPK;POLR2C;XRN2;HNRNPD;TOPBP1;HNRNPC;HNRNPA1;RAN
mRNA processing (GO:0006397)	27/300	6.209242277431476E-8	2.645782326266581E-6	0	0	3.662395519538377	60.77614204024052	DDX5;SF3B3;YTHDC1;HNRNPU;U2AF1;SYNCRIP;SNRPD2;SNRNP70;POLR2C;MTREX;HNRNPA1;LSM5;SUPT5H;GTF2F2;LSM4;HNRNPL;SFPQ;HNRNPK;SNW1;SON;DDX39B;HNRNPUL1;ERCC3;HNRNPD;SRSF3;SRSF4;HNRNPC
G1/S transition of mitotic cell cycle (GO:0000082)	14/85	6.783490994579258E-8	2.85341460938648E-6	0	0	7.198111455929551	118.81338726048426	KLF11;KHDRBS1;PCNA;MAX;CDKN2A;CUL3;CUL1;CDC6;CUL4A;CDK6;TFDP2;RCC1;CDK14;CDK16
negative regulation of DNA-binding transcription factor activity (GO:0043433)	18/143	7.088812152013036E-8	2.944100338070224E-6	0	0	5.281821631878558	86.95020840823373	TCF7L2;USP7;PRMT2;CDKN2A;TNFAIP3;ARRB1;WWP2;ESR1;SMAD7;NFKBIA;IRAK1;TRAF3;DDIT3;SUFU;ID3;HES1;BTRC;TAF1
negative regulation of gene expression (GO:0010629)	28/322	7.336432203880141E-8	3.008854257616343E-6	0	0	3.5297043382149766	57.98537609530573	APP;GRB7;SYNCRIP;LARP1;STC2;ANXA7;RBBP7;HRAS;MAP2K2;IGFBP5;FBXW7;VDR;DNMT3A;EIF2AK2;WWP2;TSC1;PPHLN1;LSM5;ESR1;RUNX1;NCOR1;NCL;REL;MAPT;GAPDH;HSPA1B;HSPA1A;TAF1
positive regulation of DNA-binding transcription factor activity (GO:0051091)	24/246	7.46530581165895E-8	3.0239096750682734E-6	0	0	3.990869948643461	65.49182946517298	APP;HDAC5;NPM1;RIPK2;STAT3;PTEN;EIF2AK2;TICAM1;CLU;ESR1;NFKB2;IKBKB;NFKBIA;COPS5;IRAK1;DDIT3;TRAF6;EP300;TP53BP1;RPS27A;UBA52;HSPA1B;HSPA1A;TAF1
transcription-coupled nucleotide-excision repair (GO:0006283)	13/73	7.660873817498031E-8	3.0652837799037857E-6	0	0	7.898966165413534	129.42104314206145	USP7;PCNA;XPA;CUL4A;COPS3;COPS5;ERCC3;POLR2C;COPS2;EP300;ERCC5;RPS27A;UBA52
cellular response to insulin stimulus (GO:0032869)	17/129	8.287655680134061E-8	3.244628431281212E-6	0	0	5.5605891504329	90.67048627253925	GRB7;GSK3B;HDAC5;PARP1;SHC1;GAB1;PIK3R3;IRS2;PIK3R2;FOXO1;IGF1R;PKM;AKT2;GRB10;SOS1;RHOQ;APPL1
regulation of protein phosphorylation (GO:0001932)	25/266	8.306881689351472E-8	3.244628431281212E-6	0	0	3.83298755186722	62.491482256856514	APP;HDAC3;PTEN;PIK3R3;HSPB1;FBLN1;ARRB1;EGFR;CCND3;CCND2;AKT2;ABL1;DVL3;HRAS;LYN;NPM1;RALBP1;AKTIP;FN1;AXIN1;PML;RAP2A;DAB2;CD4;KRAS
protein-containing complex assembly (GO:0065003)	25/267	8.935683592770034E-8	3.449173866809233E-6	0	0	3.816950095359186	61.9514974395389	GSK3B;KMT2A;TRRAP;WIPF1;CUL3;CUL1;ASH2L;WASL;NOL3;PARD6B;STX5;EP300;LPXN;SNX9;HES1;MAGI1;TCF7L2;BAD;FN1;AXIN1;PML;TAPBP;TIAM1;MDM2;PPID
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	14/87	9.186148319323382E-8	3.504622399500002E-6	0	0	7.000180584578077	113.42381409263356	EPAS1;DNAJB1;PSMA3;PSMD4;DDIT3;CHEK1;PSMC2;EP300;ELOC;PSMF1;RPS27A;UBA52;HSPA1A;NFE2L2
regulation of autophagy (GO:0010506)	23/231	9.62107310332927E-8	3.628361017473947E-6	0	0	4.077153330386089	65.87344488214009	GSK3B;ROCK1;EXOC7;FBXW7;BAD;STAT3;ITPR1;HTRA2;HSPB1;PIK3R2;TICAM1;FOXO1;IFI16;DDIT3;ABL1;EP300;ATM;MAPT;GAPDH;OPTN;SNX5;EIF4G2;SNX6
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	24/251	1.0917847876450192E-7	4.0706203275719406E-6	0	0	3.9019506709394842	62.54936911348534	DDX5;SF3B3;YTHDC1;HNRNPU;U2AF1;LSM5;GTF2F2;LSM4;HNRNPL;SYNCRIP;SFPQ;HNRNPK;SNW1;SNRPD2;DDX39B;HNRNPUL1;SNRNP70;POLR2C;HNRNPD;SRSF3;MTREX;SRSF4;HNRNPC;HNRNPA1
small GTPase mediated signal transduction (GO:0007264)	15/106	1.8532474597408347E-7	6.832027994842336E-6	0	0	6.022392701637985	93.3540497677517	RALBP1;SHC1;CDKN2A;TNK2;ARHGAP1;CCNA2;TIAM1;ARHGAP32;CNKSR1;NRAS;RIT1;TRIM28;KRAS;SOS1;HRAS
negative regulation of cell population proliferation (GO:0008285)	30/379	1.9941982737046225E-7	7.259204367874385E-6	0	0	3.1890282916515984	49.199861447869836	APP;TES;CTBP2;PTEN;TNFAIP3;FBLN1;ING4;ING5;HES1;JAK2;B2M;HRAS;LYN;TFAP2A;KLF11;NPM1;IGFBP5;CDKN2A;VDR;EIF2AK2;TSC1;CDC6;RUNX3;PML;CDK6;DLG5;DNAJA3;ABI1;HSPA1B;HSPA1A
DNA repair (GO:0006281)	26/298	2.0133727445186496E-7	7.259204367874385E-6	0	0	3.5330811515357587	54.47404983582309	MDC1;PCNA;TRRAP;XPA;XPC;ATXN3;MTA1;TRIM28;CHEK1;ABL1;RBBP8;TP53BP1;TOPBP1;RPS27A;BARD1;UPF1;NPM1;PARP1;RAD23A;APTX;ERCC3;TDP2;APEX1;ATM;ERCC5;UBA52
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	12/67	2.2765390347195707E-7	8.118831057516208E-6	0	0	7.941326965717209	121.46608479190638	CYFIP2;CDC42;ROCK1;AXL;MAPKAPK2;ABI1;HSPB1;PIK3R2;SHB;CRK;PAK2;NCK1
interleukin-1-mediated signaling pathway (GO:0070498)	14/94	2.485562691957247E-7	8.768958271302934E-6	0	0	6.385357815442561	97.10594568671777	RIPK2;CUL1;IKBKB;NFKBIA;PSMA3;PSMD4;IRAK1;TNIP2;TRAF6;PSMC2;PSMF1;BTRC;RPS27A;UBA52
regulation of cell differentiation (GO:0045595)	18/156	2.695682150276645E-7	9.409077803252843E-6	0	0	4.781041168220444	72.32015322179824	DDX17;TFAP2A;DDX5;ROCK1;EIF2AK2;GPS2;RUNX3;TGFBR1;RUNX1;SMAD7;CDK9;RPS6KA3;TIAM1;CDK6;BCL6;RPS6KA1;CDK5RAP2;FGFR1
protein-DNA complex assembly (GO:0065004)	17/143	3.7596958805496713E-7	1.2984802299035231E-5	0	0	4.939168470418471	73.06886099647214	NPM1;PARP1;XPA;XPC;NAP1L1;CDC6;CUL4A;PSMA3;PSMD4;ERCC3;ORC2;PSMC2;MCM5;ERCC5;PSMF1;RPS27A;UBA52
histone H4-K16 acetylation (GO:0043984)	7/19	4.069697568115539E-7	1.3909039292694881E-5	0	0	21.08131970260223	310.2016471553851	ING4;KMT2A;KANSL1;MCRS1;JADE1;OGT;HCFC1
epithelial to mesenchymal transition (GO:0001837)	10/47	4.3464350960374767E-7	1.4588830988464477E-5	0	0	9.809547865622632	143.69751286580097	DDX17;GSK3B;DDX5;ROCK1;TRIM28;DLG5;S100A4;TGFBR1;FGFR1;LIMS1
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	12/71	4.4019941111185104E-7	1.4588830988464477E-5	0	0	7.401405539479123	108.32725277088961	CYFIP2;CDC42;LYN;ACTR2;WIPF1;ABI1;ABL1;PIK3R2;WASL;CRK;ACTG1;NCK1
histone acetylation (GO:0016573)	12/71	4.4019941111185104E-7	1.4588830988464477E-5	0	0	7.401405539479123	108.32725277088961	ING4;ING5;PER1;MRGBP;TRRAP;TAF10;ACTL6A;TADA3;JADE1;MBIP;EP300;TAF6
positive regulation of phosphorylation (GO:0042327)	23/253	4.945932054287505E-7	1.6227603070117305E-5	0	0	3.6829501915708813	53.47470660328323	LYN;DDR1;APP;RALBP1;HDAC3;AKTIP;AXIN1;PIK3R3;ARRB1;EGFR;IGF1R;RAP2A;CCND3;DAB2;CD4;CCND2;AXL;AKT2;ABL1;DVL3;KRAS;HRAS;FGFR1
regulation of primary metabolic process (GO:0080090)	16/130	5.141476419798616E-7	1.657643448145167E-5	0	0	5.131429708486718	74.30697831480356	NCOA2;HDAC3;NFYA;NFYB;GPS2;IRS2;PSMA3;NCOR1;RXRA;PSMD4;SIN3B;SP1;SIN3A;TGS1;PSMC2;PSMF1
Fc-gamma receptor signaling pathway (GO:0038094)	12/72	5.153295693715546E-7	1.657643448145167E-5	0	0	7.277673545966229	105.36949950932083	CYFIP2;CDC42;LYN;ACTR2;WIPF1;ABI1;ABL1;PIK3R2;WASL;CRK;ACTG1;NCK1
protein polyubiquitination (GO:0000209)	26/314	5.545180107648587E-7	1.766382129436409E-5	0	0	3.3340157353885678	48.027051947235	CUL3;UBE2D3;CUL1;TNFAIP3;UBE2L6;PSMD4;RNF19A;UBR5;PSMF1;BTRC;SKP2;RPS27A;BARD1;FBXW7;AKTIP;WWP2;RNF126;PSMA3;TRAF3;TRAF6;PSMC2;MDM2;STUB1;KBTBD7;UBA52;TAF1
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	12/74	7.005373075858162E-7	2.2100604867202527E-5	0	0	7.042183622828784	99.79772925943875	CYFIP2;CDC42;LYN;ACTR2;WIPF1;ABI1;ABL1;PIK3R2;WASL;CRK;ACTG1;NCK1
nucleotide-excision repair, preincision complex assembly (GO:0006294)	8/29	7.480990987098653E-7	2.3376315646353027E-5	0	0	13.786645384410747	194.47070267633796	CUL4A;PARP1;ERCC3;XPA;XPC;ERCC5;RPS27A;UBA52
positive regulation of protein-containing complex assembly (GO:0031334)	15/118	7.659485203972532E-7	2.3708274485126303E-5	0	0	5.317457409782011	74.88123751706395	ABCA1;GSK3B;PARP1;FAF1;XPA;TERF1;CLU;ESR1;RAP1B;CUL4A;ERCC3;PSMC2;ATM;ERCC5;STUB1
integrin-mediated signaling pathway (GO:0007229)	12/75	8.135997188358842E-7	2.494785679907043E-5	0	0	6.930045564191905	97.1716944427661	CDC42;DAB2;ITGB5;PTPRA;CUL3;NME2;ABL1;FN1;ZYX;NEDD9;FBLN1;CD47
positive regulation of macromolecule metabolic process (GO:0010604)	29/384	8.407065471553902E-7	2.554035352978551E-5	0	0	3.023801725079157	42.30003239692229	APP;GSK3B;ROCK1;PIK3R3;ARRB1;CLU;ACTG1;TRIM28;UBR5;MBIP;TFAP2A;VDR;STAT3;FN1;RAB27A;SERPINB9;PPHLN1;TICAM1;TGFBR1;HCFC1;SP1;FUBP1;TADA3;ATM;KRAS;HSPA1B;HSPA1A;LIMS1;NFE2L2
membrane organization (GO:0061024)	22/242	8.748006108573302E-7	2.6332300956173395E-5	0	0	3.6778202676864247	51.30290737324879	ACTR2;HIP1;PDCD6IP;ITSN1;CLTC;ARRB1;WASL;AP2B1;EGFR;ACTG1;DNM2;GAK;DAB2;CD4;CHMP1B;CHMP4B;CHMP3;SNX9;RPS27A;UBA52;RAB5A;REPS1
positive regulation of binding (GO:0051099)	13/90	9.564236920814664E-7	2.8239553987766138E-5	0	0	6.1496435894932135	85.23445882883023	APP;GSK3B;TCF7L2;RIPK2;AKTIP;TXN;ADD1;FKBP1A;TIAM1;HES1;B2M;RAN;TAF1
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	10/51	9.725905518493061E-7	2.8239553987766138E-5	0	0	8.850695235924322	122.52285284343733	CASP9;SNW1;IFI16;ABL1;CASP2;EP300;HTRA2;ATM;TNFRSF1B;PML
mesenchymal cell differentiation (GO:0048762)	10/51	9.725905518493061E-7	2.8239553987766138E-5	0	0	8.850695235924322	122.52285284343733	DDX17;GSK3B;DDX5;TRIM28;ROCK1;DLG5;S100A4;TGFBR1;FGFR1;LIMS1
negative regulation of protein ubiquitination (GO:0031397)	10/51	9.725905518493061E-7	2.8239553987766138E-5	0	0	8.850695235924322	122.52285284343733	DNAJA1;USP4;ABL1;TNFAIP3;ARRB1;OGT;HSPA1B;SMAD7;HSPA1A;TAF1
regulation of mitotic cell cycle phase transition (GO:1901990)	19/188	9.96275545315938E-7	2.867350933492625E-5	0	0	4.122145476635094	56.9649257594331	CUL3;TUBB;PLK1;CUL1;XPC;CDC6;TUBA4A;PSMA3;TUBA1A;PSMD4;ERCC3;PSMC2;PSMF1;BTRC;RPS27A;UBA52;CDK5RAP2;APPL1;PAFAH1B1
positive regulation of multicellular organismal process (GO:0051240)	27/345	1.0150748082221284E-6	2.896052561545046E-5	0	0	3.136756028265462	43.28895290245469	HDAC3;NUMA1;THRA;ROCK1;EPAS1;PIK3CG;IGF1R;IFI16;C1QBP;CFL1;GRB10;TP53BP1;JAK2;ABCA1;VDR;BAD;NME2;EIF2AK2;ESRRG;TGFBR1;TGFBR2;COL1A1;TIAM1;DAB2;IRF4;OGT;GAPDH
toll-like receptor signaling pathway (GO:0002224)	13/91	1.088464168805348E-6	3.0786646015951264E-5	0	0	6.070488721804511	83.35231976328409	RIPK2;UBE2D3;TICAM1;IKBKB;RPS6KA3;IRAK1;TRAF3;TNIP2;TRAF6;MAPKAPK2;RPS27A;UBA52;CTSB
regulation of telomere maintenance via telomerase (GO:0032210)	10/52	1.1750791078998136E-6	3.267670074172086E-5	0	0	8.639519359145527	117.96550999524506	CCT3;EXOSC10;HNRNPU;ATM;HNRNPC;TERF1;CCT7;HNRNPA1;MAP2K7;AURKB
cellular response to interleukin-1 (GO:0071347)	17/155	1.185165311875886E-6	3.267670074172086E-5	0	0	4.50687582345191	61.49915223337223	UPF1;RIPK2;CUL1;TANK;NFKBIA;IKBKB;PSMA3;PSMD4;IRAK1;TNIP2;TRAF6;PSMC2;PSMF1;CD47;BTRC;RPS27A;UBA52
